app_id,app_name,review_text,rating,thumbs_up,review_date,reply_text,reply_date,source,clean_text,category,prediction_confidence,vocabulary_hits,review_route,needs_human_review,requires_llm_review,classification_source,sentiment_score,sentiment,dedupe_method,duplicate_group,duplicate_count,priority_score,priority
com.google.android.youtube,youtube,Muhammad Ajmal Khan,4,0,2026-07-29 22:21:41,,,play_store,muhammad ajmal khan,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,62,1,4.27,Medium
com.google.android.youtube,youtube,distrp,1,0,2026-07-29 22:21:23,,,play_store,distrp,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,64,1,6.52,High
com.google.android.youtube,youtube,Futurama,5,0,2026-07-29 22:19:35,,,play_store,futurama,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,66,1,3.52,Low
com.google.android.youtube,youtube,kothaIu shiva,5,0,2026-07-29 22:18:20,,,play_store,kothaiu shiva,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,69,1,3.52,Low
com.google.android.youtube,youtube,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5,0,2026-07-29 22:18:07,,,play_store,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,70,1,3.52,Low
com.google.android.youtube,youtube,Tamima Rashid,5,0,2026-07-29 22:17:30,,,play_store,tamima rashid,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,71,1,3.52,Low
com.google.android.youtube,youtube,ad ad and ad,1,0,2026-07-29 22:17:29,,,play_store,ad ad and ad,Complaint,0.5222854,4,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,72,1,6.52,High
com.google.android.youtube,youtube,salmankhan,5,0,2026-07-29 22:17:15,,,play_store,salmankhan,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,74,1,3.52,Low
com.google.android.youtube,youtube,Rate this app for Phone,5,0,2026-07-29 22:16:26,,,play_store,rate this app for phone,Feature Request,0.54056555,7,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,75,1,2.52,Low
com.google.android.youtube,youtube,open,3,0,2026-07-29 22:15:26,,,play_store,open,Complaint,0.45023444,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,77,1,5.02,Medium
com.google.android.youtube,youtube,video viral nahi ja raha hai,1,0,2026-07-29 22:13:33,,,play_store,video viral nahi ja raha hai,Praise,0.50291395,7,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,80,1,4.02,Medium
com.google.android.youtube,youtube,Did You See Any Ads In This App??,5,0,2026-07-29 22:12:45,,,play_store,did you see any ads in this app??,Complaint,0.4321976,14,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,82,1,3.52,Low
com.google.android.youtube,youtube,md rafi,5,0,2026-07-29 22:12:44,,,play_store,md rafi,Complaint,0.46711525,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,83,1,3.52,Low
com.google.android.youtube,youtube,Excelant,5,0,2026-07-29 22:11:34,,,play_store,excelant,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,84,1,3.52,Low
com.google.android.youtube,youtube,Play,5,0,2026-07-29 22:10:28,,,play_store,play,Praise,0.48456988,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,87,1,1.02,Low
com.google.android.youtube,youtube,hogutrtty,5,0,2026-07-29 22:09:47,,,play_store,hogutrtty,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,88,1,3.52,Low
com.google.android.youtube,youtube,full with stupid ads,1,0,2026-07-29 22:09:33,,,play_store,full with stupid ads,Complaint,0.59905845,4,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,89,1,6.52,High
com.google.android.youtube,youtube,Khushi,5,0,2026-07-29 22:08:47,,,play_store,khushi,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,91,1,3.52,Low
com.google.android.youtube,youtube,Doulant,5,0,2026-07-29 22:06:46,,,play_store,doulant,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,92,1,3.52,Low
com.google.android.youtube,youtube,subscribe me,5,0,2026-07-29 22:05:59,,,play_store,subscribe me,Complaint,0.5501655,2,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,94,1,3.52,Low
com.google.android.youtube,youtube,sugitha,5,0,2026-07-29 22:05:40,,,play_store,sugitha,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,95,1,3.52,Low
com.google.android.youtube,youtube,wajid Khan 804,5,0,2026-07-29 22:03:52,,,play_store,wajid khan 804,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,96,1,3.52,Low
com.google.android.youtube,youtube,naqib Khan,5,0,2026-07-29 22:02:12,,,play_store,naqib khan,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,101,1,3.52,Low
com.google.android.youtube,youtube,My YouTube is not working and is not updating,1,0,2026-07-29 22:01:25,,,play_store,my youtube is not working and is not updating,Feature Request,0.47664592,13,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,103,1,5.52,Medium
com.google.android.youtube,youtube,Om,5,0,2026-07-29 22:00:20,,,play_store,om,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,105,1,3.52,Low
com.google.android.youtube,youtube,On kro,2,0,2026-07-29 22:00:14,,,play_store,on kro,Complaint,0.46711525,2,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,106,1,5.77,Medium
com.google.android.youtube,youtube,jigar Mehta,5,0,2026-07-29 22:00:07,,,play_store,jigar mehta,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,107,1,3.52,Low
com.google.android.youtube,youtube,sujit kurmi,3,0,2026-07-29 21:59:18,,,play_store,sujit kurmi,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,110,1,5.02,Medium
com.google.android.youtube,youtube,Mashalla,5,0,2026-07-29 21:59:17,,,play_store,mashalla,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,111,1,3.52,Low
com.google.android.youtube,youtube,.bga,1,0,2026-07-29 21:58:37,,,play_store,.bga,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,113,1,6.52,High
com.google.android.youtube,youtube,Any Problems Not Installed,1,0,2026-07-29 21:58:20,,,play_store,any problems not installed,Complaint,0.47515485,4,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,114,1,6.52,High
com.google.android.youtube,youtube,Not Working,4,0,2026-07-29 21:54:40,,,play_store,not working,Praise,0.47329202,3,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,118,2,2.074,Low
com.google.android.youtube,youtube,واحد,4,0,2026-07-29 21:51:14,,,play_store,واحد,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,119,1,4.27,Medium
com.google.android.youtube,youtube,valviG anesh,5,0,2026-07-29 21:50:29,,,play_store,valvig anesh,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,121,1,3.52,Low
com.google.android.youtube,youtube,The best app in mobile phone so i give him 5 stars,5,0,2026-07-29 21:49:22,,,play_store,the best app in mobile phone so i give him 5 stars,Feature Request,0.59684086,14,llm_ambiguity,True,True,xgboost,1,Positive,tfidf_fallback,122,1,2.52,Low
com.google.android.youtube,youtube,Shazad khan,5,0,2026-07-29 21:48:22,,,play_store,shazad khan,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,124,1,3.52,Low
com.google.android.youtube,youtube,capletonjml,5,0,2026-07-29 21:47:22,,,play_store,capletonjml,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,127,1,3.52,Low
com.google.android.youtube,youtube,Youtube not working why,2,0,2026-07-29 21:47:07,,,play_store,youtube not working why,Feature Request,0.54173374,6,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,128,1,4.77,Medium
com.google.android.youtube,youtube,😊😊😊,5,0,2026-07-29 21:46:08,,,play_store,😊😊😊,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,130,1,3.52,Low
com.google.android.youtube,youtube,I want this app to be installed,1,0,2026-07-29 21:41:27,,,play_store,i want this app to be installed,Complaint,0.45484746,10,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,138,1,6.52,High
com.google.android.youtube,youtube,Kumar.kumare,5,0,2026-07-29 21:40:53,,,play_store,kumar.kumare,Praise,0.5663429,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,140,1,1.02,Low
com.google.android.youtube,youtube,Kan dvhd,5,0,2026-07-29 21:40:38,,,play_store,kan dvhd,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,142,1,3.52,Low
com.google.android.youtube,youtube,Badiya hai,5,0,2026-07-29 21:38:25,,,play_store,badiya hai,Bug,0.50347,2,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,146,1,4.52,Medium
com.google.android.youtube,youtube,ogi,5,0,2026-07-29 21:35:13,,,play_store,ogi,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,149,1,3.52,Low
com.google.android.youtube,youtube,ok,3,0,2026-07-29 21:34:06,,,play_store,ok,Praise,0.54720646,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,150,15,4.079,Medium
com.google.android.youtube,youtube,gop gop gop,5,0,2026-07-29 21:32:47,,,play_store,gop gop gop,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,151,1,3.52,Low
com.google.android.youtube,youtube,Please meet YouTube,5,0,2026-07-29 21:31:42,,,play_store,please meet youtube,Praise,0.5695294,3,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,153,1,1.02,Low
com.google.android.youtube,youtube,राहुल मौर्य और गीता,5,0,2026-07-29 21:30:43,,,play_store,राहुल मौर्य और गीता,Complaint,0.46711525,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,154,1,3.52,Low
com.google.android.youtube,youtube,im youtuber hame bhi sport kare jay shre Shyam,5,0,2026-07-29 21:29:59,,,play_store,im youtuber hame bhi sport kare jay shre shyam,Complaint,0.46711525,5,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,157,1,3.52,Low
com.google.android.youtube,youtube,l believe,5,0,2026-07-29 21:29:53,,,play_store,l believe,Complaint,0.46711525,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,158,1,3.52,Low
com.google.android.youtube,youtube,Ramayana Chourasiya,1,0,2026-07-29 21:29:13,,,play_store,ramayana chourasiya,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,159,1,6.52,High
com.google.android.youtube,youtube,u tube thek kar do,5,0,2026-07-29 21:27:59,,,play_store,u tube thek kar do,Complaint,0.57958543,4,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,160,1,3.52,Low
com.google.android.youtube,youtube,☺👀👑,5,0,2026-07-29 21:27:32,,,play_store,☺👀👑,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,161,1,3.52,Low
com.google.android.youtube,youtube,Ahmedabad hgg,5,0,2026-07-29 21:26:33,,,play_store,ahmedabad hgg,Complaint,0.46711525,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,163,1,3.52,Low
com.google.android.youtube,youtube,this is life,5,0,2026-07-29 21:24:58,,,play_store,this is life,Complaint,0.5822859,4,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,165,1,3.52,Low
com.google.android.youtube,youtube,Me sanjar,5,0,2026-07-29 21:24:36,,,play_store,me sanjar,Complaint,0.5501655,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,167,1,3.52,Low
com.google.android.youtube,youtube,The most uaseful and enjoyable app in which all content have available and most entertainment app,5,0,2026-07-29 21:24:27,,,play_store,the most uaseful and enjoyable app in which all content have available and most entertainment app,Complaint,0.5811181,17,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,168,1,3.52,Low
com.google.android.youtube,youtube,Having,5,0,2026-07-29 21:22:49,,,play_store,having,Complaint,0.46711525,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,170,1,3.52,Low
com.google.android.youtube,youtube,bibhaslet,5,0,2026-07-29 21:21:47,,,play_store,bibhaslet,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,172,1,3.52,Low
com.google.android.youtube,youtube,cotya app 😡,1,0,2026-07-29 21:20:28,,,play_store,cotya app 😡,Complaint,0.59465367,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,179,1,6.52,High
com.google.android.youtube,youtube,It is my wedding,5,0,2026-07-29 21:19:59,,,play_store,it is my wedding,Praise,0.5964309,5,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,180,1,1.02,Low
com.google.android.youtube,youtube,DurgaDevi,5,0,2026-07-29 21:17:02,,,play_store,durgadevi,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,184,1,3.52,Low
com.google.android.youtube,youtube,Hassan Gg Heir Jdi Ud889eu Hergest e,5,0,2026-07-29 21:16:32,,,play_store,hassan gg heir jdi ud889eu hergest e,Complaint,0.46711525,2,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,186,1,3.52,Low
com.google.android.youtube,youtube,What your options,5,0,2026-07-29 21:15:54,,,play_store,what your options,Complaint,0.46515325,3,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,187,1,3.52,Low
com.google.android.youtube,youtube,sayed anwer sha. com. . . .,5,0,2026-07-29 21:15:36,,,play_store,sayed anwer sha. com. . . .,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,188,1,3.52,Low
com.google.android.youtube,youtube,ojh,5,0,2026-07-29 21:13:31,,,play_store,ojh,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,191,1,3.52,Low
com.google.android.youtube,youtube,Update,3,0,2026-07-29 21:13:18,,,play_store,update,Complaint,0.4835942,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,193,2,5.324,Medium
com.google.android.youtube,youtube,Tops,5,0,2026-07-29 21:08:34,,,play_store,tops,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,200,1,3.52,Low
com.google.android.youtube,youtube,Figigkjvkk Hufkhho Rufus Vibe,4,0,2026-07-29 21:08:24,,,play_store,figigkjvkk hufkhho rufus vibe,Praise,0.55636215,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,201,1,1.77,Low
com.google.android.youtube,youtube,LP no G6,1,0,2026-07-29 21:08:14,,,play_store,lp no g6,Praise,0.5220663,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,202,1,4.02,Medium
com.google.android.youtube,youtube,Shahid@1212 🔧🔨,5,0,2026-07-29 21:07:41,,,play_store,shahid@1212 🔧🔨,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,204,1,3.52,Low
com.google.android.youtube,youtube,❤️❤️❤️,5,0,2026-07-29 21:07:40,,,play_store,❤️❤️❤️,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,205,1,3.52,Low
com.google.android.youtube,youtube,Ail,5,0,2026-07-29 21:05:57,,,play_store,ail,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,210,1,3.52,Low
com.google.android.youtube,youtube,opinion बताने की की जरूरत नहीं क्योंकि एक goat app है,5,0,2026-07-29 21:05:51,,,play_store,opinion बताने की की जरूरत नहीं क्योंकि एक goat app है,Praise,0.44310033,6,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,211,1,1.02,Low
com.google.android.youtube,youtube,tayyabali,5,0,2026-07-29 21:03:21,,,play_store,tayyabali,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,216,1,3.52,Low
com.google.android.youtube,youtube,Yuosob,5,0,2026-07-29 21:00:08,,,play_store,yuosob,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,220,1,3.52,Low
com.google.android.youtube,youtube,Why my samsung s5 is not compatible with this app?,1,5,2026-07-29 20:58:18,,,play_store,why my samsung s5 is not compatible with this app?,Feature Request,0.3799553,12,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,221,1,6.416,Medium
com.google.android.youtube,youtube,Ayan,1,1,2026-07-29 20:58:04,,,play_store,ayan,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,222,1,6.866,High
com.google.android.youtube,youtube,as an,5,0,2026-07-29 20:57:33,,,play_store,as an,Complaint,0.5637727,3,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,223,1,3.52,Low
com.google.android.youtube,youtube,Please help me to open YouTube device,5,0,2026-07-29 20:55:00,,,play_store,please help me to open youtube device,Complaint,0.49777612,12,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,226,1,3.52,Low
com.google.android.youtube,youtube,vgzuhs,3,0,2026-07-29 20:54:13,,,play_store,vgzuhs,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,227,1,5.02,Medium
com.google.android.youtube,youtube,Ggood,5,0,2026-07-29 20:53:50,,,play_store,ggood,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,229,1,3.52,Low
com.google.android.youtube,youtube,Akhil,1,0,2026-07-29 20:51:43,,,play_store,akhil,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,230,1,6.52,High
com.google.android.youtube,youtube,यूट्यूब खूप सुंदर आहे पैसे देत नाही,5,0,2026-07-29 20:50:47,,,play_store,यूट्यूब खूप सुंदर आहे पैसे देत नाही,Complaint,0.46711525,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,232,1,3.52,Low
com.google.android.youtube,youtube,jannat,5,0,2026-07-29 20:50:45,,,play_store,jannat,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,233,1,3.52,Low
com.google.android.youtube,youtube,bacha Hai Baloch,1,0,2026-07-29 20:47:28,,,play_store,bacha hai baloch,Complaint,0.4885717,1,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,236,1,6.52,High
com.google.android.youtube,youtube,Huh,5,0,2026-07-29 20:47:14,,,play_store,huh,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,237,1,3.52,Low
com.google.android.youtube,youtube,👍,5,0,2026-07-29 20:46:10,,,play_store,👍,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,239,1,3.52,Low
com.google.android.youtube,youtube,the auto dub is very bad featur or YouTube,1,1,2026-07-29 20:45:54,,,play_store,the auto dub is very bad featur or youtube,Complaint,0.516542,9,llm_ambiguity,True,True,xgboost,-1,Negative,tfidf_fallback,240,1,6.866,High
com.google.android.youtube,youtube,I need this as a coping skill.,5,0,2026-07-29 20:44:54,,,play_store,i need this as a coping skill.,Complaint,0.3713757,6,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,243,1,3.52,Low
com.google.android.youtube,youtube,akashkumar jha 8441231st akashkumar jha 8441231st akashkumar hshsgcshsuysvsg,1,0,2026-07-29 20:43:21,,,play_store,akashkumar jha 8441231st akashkumar jha 8441231st akashkumar hshsgcshsuysvsg,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,245,1,6.52,High
com.google.android.youtube,youtube,Haris goraya0154,5,0,2026-07-29 20:43:17,,,play_store,haris goraya0154,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,246,1,3.52,Low
com.google.android.youtube,youtube,ad coming in every 5 minutes,2,0,2026-07-29 20:42:44,,,play_store,ad coming in every 5 minutes,Complaint,0.45267758,6,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,247,1,5.77,Medium
com.google.android.youtube,youtube,👌👌👌👌,4,0,2026-07-29 20:42:30,,,play_store,👌👌👌👌,Complaint,0.46711525,0,translation_or_human,True,False,xgboost,0,Neutral,tfidf_fallback,248,1,4.27,Medium
com.google.android.youtube,youtube,You Tube,2,0,2026-07-29 20:42:27,,,play_store,you tube,Praise,0.5162027,3,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,249,5,4.094,Medium
com.google.android.youtube,youtube,You UK utyiutyi,5,0,2026-07-29 20:40:59,,,play_store,you uk utyiutyi,Praise,0.5172191,2,llm_ambiguity,True,True,xgboost,0,Neutral,tfidf_fallback,251,1,1.02,Low
